repo_id,repository_url,category,quality_rating,description,stars_estimate,notes
751,https://github.com/alibaba/MNN,Category 1: From Scratch,high,"MNN",9000+,"Mobile inference"
752,https://github.com/Tencent/ncnn,Category 1: From Scratch,high,"ncnn",20000+,"Mobile inference"
753,https://github.com/apache/incubator-mxnet,Category 1: From Scratch,high,"MXNet",21000+,"Deep learning"
754,https://github.com/dmlc/gluon-cv,Category 1: From Scratch,high,"GluonCV",6000+,"Computer vision"
755,https://github.com/dmlc/gluon-nlp,Category 1: From Scratch,high,"GluonNLP",3000+,"NLP toolkit"
756,https://github.com/dmlc/dgl,Category 1: From Scratch,high,"DGL",14000+,"Graph neural networks"
757,https://github.com/pyg-team/pytorch_geometric,Category 1: From Scratch,high,"PyG",21000+,"Geometric deep learning"
758,https://github.com/rusty1s/pytorch_geometric,Category 1: From Scratch,high,"PyTorch Geometric",21000+,"Graph neural networks"
759,https://github.com/snap-stanford/ogb,Category 4: Scientific Computing,high,"OGB",2000+,"Graph benchmarks"
760,https://github.com/stellargraph/stellargraph,Category 1: From Scratch,high,"StellarGraph",3000+,"Graph ML"
761,https://github.com/PaddlePaddle/PGL,Category 1: From Scratch,high,"PGL",2000+,"Graph learning"
762,https://github.com/alibaba/graph-learn,Category 1: From Scratch,high,"GraphLearn",1000+,"Graph learning"
763,https://github.com/awslabs/graph-notebook,Category 7: Educational,high,"Graph Notebook",800+,"Graph tutorials"
764,https://github.com/neo4j/neo4j-python-driver,Category 2: Domain Specific,high,"Neo4j Python",1000+,"Graph database"
765,https://github.com/py2neo-org/py2neo,Category 2: Domain Specific,high,"py2neo",1200+,"Neo4j library"
766,https://github.com/dpkp/kafka-python,Category 2: Domain Specific,high,"kafka-python",6000+,"Kafka client"
767,https://github.com/confluentinc/confluent-kafka-python,Category 2: Domain Specific,high,"Confluent Kafka",4000+,"Kafka client"
768,https://github.com/robinhood/faust,Category 2: Domain Specific,high,"Faust",7000+,"Stream processing"
769,https://github.com/bytewax/bytewax,Category 2: Domain Specific,high,"Bytewax",2000+,"Stream processing"
770,https://github.com/apache/beam,Category 2: Domain Specific,high,"Apache Beam",8000+,"Unified processing"
771,https://github.com/apache/spark,Category 2: Domain Specific,high,"Apache Spark",40000+,"Big data processing"
772,https://github.com/apache/flink,Category 2: Domain Specific,high,"Apache Flink",24000+,"Stream processing"
773,https://github.com/palantir/pyspark-style-guide,Category 7: Educational,high,"PySpark Guide",800+,"PySpark style"
774,https://github.com/databricks/koalas,Category 4: Scientific Computing,high,"Koalas",3000+,"Pandas on Spark"
775,https://github.com/fugue-project/fugue,Category 4: Scientific Computing,high,"Fugue",2000+,"Unified interface"
776,https://github.com/ibis-project/ibis,Category 4: Scientific Computing,high,"Ibis",5000+,"DataFrame API"
777,https://github.com/duckdb/duckdb,Category 4: Scientific Computing,high,"DuckDB",24000+,"Analytical database"
778,https://github.com/apache/arrow,Category 4: Scientific Computing,high,"Apache Arrow",14000+,"Columnar memory"
779,https://github.com/aymericdamien/TensorFlow-Examples,Category 7: Educational,high,"TF Examples",44000+,"TensorFlow tutorials"
780,https://github.com/jtoy/awesome-tensorflow,Category 7: Educational,high,"Awesome TensorFlow",17000+,"TF resources"
781,https://github.com/bharathgs/Awesome-pytorch-list,Category 7: Educational,high,"Awesome PyTorch",16000+,"PyTorch resources"
782,https://github.com/ritchieng/the-incredible-pytorch,Category 7: Educational,high,"Incredible PyTorch",10000+,"PyTorch tutorials"
783,https://github.com/vahidk/EffectiveTensorflow,Category 7: Educational,high,"Effective TensorFlow",9000+,"TF best practices"
784,https://github.com/aladdinpersson/Machine-Learning-Collection,Category 7: Educational,high,"ML Collection",8000+,"PyTorch tutorials"
785,https://github.com/jcjohnson/pytorch-examples,Category 7: Educational,high,"PyTorch Examples",5000+,"Learning PyTorch"
786,https://github.com/yunjey/pytorch-tutorial,Category 7: Educational,extra-high,"PyTorch Tutorial",30000+,"Beginner tutorials"
787,https://github.com/L1aoXingyu/pytorch-beginner,Category 7: Educational,high,"PyTorch Beginner",3000+,"Chinese tutorials"
788,https://github.com/MorvanZhou/PyTorch-Tutorial,Category 7: Educational,high,"Morvan PyTorch",8000+,"Video tutorials"
789,https://github.com/MorvanZhou/Tensorflow-Tutorial,Category 7: Educational,high,"Morvan TensorFlow",10000+,"TF tutorials"
790,https://github.com/lyhue1991/eat_tensorflow2_in_30_days,Category 7: Educational,high,"TF2 in 30 Days",10000+,"Chinese course"
791,https://github.com/lyhue1991/eat_pytorch_in_20_days,Category 7: Educational,high,"PyTorch 20 Days",5000+,"Chinese course"
792,https://github.com/dsgiitr/d2l-pytorch,Category 7: Educational,high,"D2L PyTorch",1000+,"D2L in PyTorch"
793,https://github.com/ShusenTang/Dive-into-DL-PyTorch,Category 7: Educational,high,"D2L PyTorch",18000+,"Chinese D2L"
794,https://github.com/zergtant/pytorch-handbook,Category 7: Educational,high,"PyTorch Handbook",20000+,"Chinese handbook"
795,https://github.com/chenyuntc/pytorch-book,Category 7: Educational,high,"PyTorch Book",12000+,"Chinese book"
796,https://github.com/INTERMT/Awesome-PyTorch-Chinese,Category 7: Educational,high,"Awesome PyTorch CN",8000+,"Chinese resources"
797,https://github.com/nndl/nndl-codes,Category 7: Educational,high,"NNDL Codes",2000+,"Neural networks book"
798,https://github.com/nndl/nndl.github.io,Category 7: Educational,high,"NNDL Book",17000+,"DL textbook"
799,https://github.com/dragen1860/Deep-Learning-with-TensorFlow-book,Category 7: Educational,high,"DL with TF",4000+,"Chinese book"
800,https://github.com/dragen1860/TensorFlow-2.x-Tutorials,Category 7: Educational,high,"TF2 Tutorials",5000+,"Chinese tutorials"
801,https://github.com/PaddlePaddle/book,Category 7: Educational,high,"PaddlePaddle Book",5000+,"DL book"
802,https://github.com/apachecn/sklearn-doc-zh,Category 7: Educational,high,"Sklearn Chinese",4000+,"Chinese docs"
803,https://github.com/apachecn/pytorch-doc-zh,Category 7: Educational,high,"PyTorch Chinese",5000+,"Chinese docs"
804,https://github.com/apachecn/tensorflow-doc-zh,Category 7: Educational,high,"TF Chinese",3000+,"Chinese docs"
805,https://github.com/Mikoto10032/DeepLearning,Category 7: Educational,high,"Deep Learning Notes",13000+,"Chinese notes"
806,https://github.com/scutan90/DeepLearning-500-questions,Category 7: Educational,high,"DL 500 Questions",55000+,"Chinese QA"
807,https://github.com/exacity/deeplearningbook-chinese,Category 7: Educational,high,"Deep Learning Book CN",36000+,"Chinese translation"
808,https://github.com/fluentpython/example-code-2e,Category 7: Educational,high,"Fluent Python",3000+,"Book code"
809,https://github.com/cosmicpython/book,Category 7: Educational,high,"Architecture Patterns",4000+,"Python patterns"
810,https://github.com/PacktPublishing/Hands-On-Machine-Learning-with-Scikit-Learn-Keras-and-TensorFlow-2nd-Edition,Category 7: Educational,high,"Hands-On ML",2000+,"Book code"
811,https://github.com/PacktPublishing/Python-Deep-Learning-Second-Edition,Category 7: Educational,high,"Python DL",500+,"Book code"
812,https://github.com/PacktPublishing/Python-Machine-Learning-Second-Edition,Category 7: Educational,high,"Python ML",1000+,"Book code"
813,https://github.com/oreilly-mlops/news-model-example,Category 7: Educational,high,"MLOps News Model",200+,"MLOps example"
814,https://github.com/alirezadir/Production-Level-Deep-Learning,Category 7: Educational,high,"Production DL",4000+,"Production guide"
815,https://github.com/anyscale/ray-summit-2023-training,Category 7: Educational,high,"Ray Summit Training",200+,"Ray tutorials"
816,https://github.com/GoogleCloudPlatform/mlops-with-vertex-ai,Category 7: Educational,high,"Vertex AI MLOps",500+,"GCP tutorials"
817,https://github.com/GoogleCloudPlatform/python-docs-samples,Category 7: Educational,high,"GCP Python Samples",7000+,"GCP examples"
818,https://github.com/aws-samples/aws-machine-learning-university-accelerated-nlp,Category 7: Educational,high,"AWS NLP Course",2000+,"AWS ML"
819,https://github.com/aws-samples/aws-machine-learning-university-accelerated-cv,Category 7: Educational,high,"AWS CV Course",1000+,"AWS ML"
820,https://github.com/Azure/azureml-examples,Category 7: Educational,high,"AzureML Examples",2000+,"Azure tutorials"
821,https://github.com/Azure/MachineLearningNotebooks,Category 7: Educational,high,"AzureML Notebooks",4000+,"Azure ML"
822,https://github.com/microsoft/machine-learning-api-examples,Category 7: Educational,high,"MS ML Examples",300+,"ML API examples"
823,https://github.com/microsoft/ML-For-Beginners,Category 7: Educational,high,"ML for Beginners",69000+,"Microsoft course"
824,https://github.com/microsoft/AI-For-Beginners,Category 7: Educational,high,"AI for Beginners",35000+,"Microsoft course"
825,https://github.com/microsoft/Data-Science-For-Beginners,Category 7: Educational,high,"DS for Beginners",28000+,"Microsoft course"
826,https://github.com/microsoft/Web-Dev-For-Beginners,Category 7: Educational,high,"Web for Beginners",84000+,"Microsoft course"
827,https://github.com/freeCodeCamp/freeCodeCamp,Category 7: Educational,extra-high,"freeCodeCamp",405000+,"Learning platform"
828,https://github.com/tuvtran/project-based-learning,Category 7: Educational,high,"Project Learning",189000+,"Learning projects"
829,https://github.com/practical-tutorials/project-based-tutorials-in-c,Category 7: Educational,high,"C Tutorials",18000+,"C projects"
830,https://github.com/danistefanovic/build-your-own-x,Category 7: Educational,high,"Build Your Own",300000+,"From scratch projects"
831,https://github.com/ryanmcdermott/clean-code-python,Category 7: Educational,high,"Clean Code Python",8000+,"Code quality"
832,https://github.com/zedr/clean-code-python,Category 7: Educational,high,"Clean Code Python",8000+,"Clean code principles"
833,https://github.com/wdxtub/clean-code-python,Category 7: Educational,high,"Clean Code Python",2000+,"Chinese version"
834,https://github.com/satwikkansal/wtfpython,Category 7: Educational,high,"WTF Python",35000+,"Python quirks"
835,https://github.com/gto76/python-cheatsheet,Category 7: Educational,high,"Python Cheatsheet",36000+,"Quick reference"
836,https://github.com/crazyguitar/pysheeet,Category 7: Educational,high,"Python Cheatsheet",8000+,"Code snippets"
837,https://github.com/charlax/python-education,Category 7: Educational,high,"Python Education",3000+,"Learning resources"
838,https://github.com/dabeaz-course/practical-python,Category 7: Educational,high,"Practical Python",10000+,"Course materials"
839,https://github.com/dabeaz-course/python-mastery,Category 7: Educational,high,"Python Mastery",5000+,"Advanced Python"
840,https://github.com/dabeaz/python-cookbook,Category 7: Educational,high,"Python Cookbook",4000+,"Code recipes"
841,https://github.com/jackfrued/Python-100-Days,Category 7: Educational,high,"Python 100 Days",156000+,"Chinese course"
842,https://github.com/walter201230/Python,Category 7: Educational,high,"Python Basics",23000+,"Chinese course"
843,https://github.com/TwoWater/Python,Category 7: Educational,high,"Grass Python",19000+,"Chinese course"
844,https://github.com/wistbean/learn_python3_spider,Category 7: Educational,high,"Python Spider",16000+,"Web scraping"
845,https://github.com/Kr1s77/awesome-python-login-model,Category 7: Educational,high,"Login Models",15000+,"Web scraping"
846,https://github.com/Jrohy/python3-crawler,Category 7: Educational,high,"Python Crawler",8000+,"Chinese scraping"
847,https://github.com/lawlite19/MachineLearning_Python,Category 7: Educational,high,"ML Python",7000+,"Chinese ML"
848,https://github.com/lijin-THU/notes-python,Category 7: Educational,high,"Python Notes",8000+,"Chinese notes"
849,https://github.com/shimohq/chinese-programmer-wrong-pronunciation,Category 7: Educational,high,"Pronunciation",22000+,"Tech pronunciation"
850,https://github.com/byoungd/English-level-up-tips,Category 7: Educational,high,"English Tips",37000+,"English learning"
851,https://github.com/justjavac/free-programming-books-zh_CN,Category 7: Educational,high,"Free Books CN",112000+,"Chinese resources"
852,https://github.com/halfrost/LeetCode-Go,Category 3: Algorithms,high,"LeetCode Go",33000+,"Algorithm solutions"
853,https://github.com/azl397985856/leetcode,Category 3: Algorithms,high,"LeetCode",55000+,"Chinese solutions"
854,https://github.com/labuladong/fucking-algorithm,Category 3: Algorithms,high,"Fucking Algorithm",125000+,"Chinese algorithms"
855,https://github.com/youngyangyang04/leetcode-master,Category 3: Algorithms,high,"LeetCode Master",51000+,"Chinese course"
856,https://github.com/greyireland/algorithm-pattern,Category 3: Algorithms,high,"Algorithm Pattern",16000+,"Chinese patterns"
857,https://github.com/MisterBooo/LeetCodeAnimation,Category 3: Algorithms,high,"LeetCode Animation",75000+,"Animated solutions"
858,https://github.com/doocs/leetcode,Category 3: Algorithms,high,"Doocs LeetCode",32000+,"Multi-language"
859,https://github.com/grandyang/leetcode,Category 3: Algorithms,high,"LeetCode Solutions",5000+,"C++ solutions"
860,https://github.com/pezy/LeetCode,Category 3: Algorithms,high,"LeetCode C++",7000+,"C++ solutions"
861,https://github.com/haoel/leetcode,Category 3: Algorithms,high,"LeetCode",18000+,"C++ solutions"
862,https://github.com/fishercoder1534/Leetcode,Category 3: Algorithms,high,"LeetCode Java",4000+,"Java solutions"
863,https://github.com/wind-liang/leetcode,Category 3: Algorithms,high,"LeetCode Chinese",3000+,"Chinese explanations"
864,https://github.com/neetcode-gh/leetcode,Category 3: Algorithms,high,"NeetCode",6000+,"Video solutions"
865,https://github.com/wisdompeak/LeetCode,Category 3: Algorithms,high,"LeetCode",5000+,"Hard problems"
866,https://github.com/mission-peace/interview,Category 3: Algorithms,high,"Interview",12000+,"Interview prep"
867,https://github.com/yangshun/tech-interview-handbook,Category 3: Algorithms,high,"Tech Interview",120000+,"Interview guide"
868,https://github.com/jwasham/coding-interview-university,Category 3: Algorithms,extra-high,"Coding Interview",305000+,"Interview prep"
869,https://github.com/Grokking/interview-cheatsheet,Category 3: Algorithms,high,"Interview Cheatsheet",2000+,"Quick reference"
870,https://github.com/TSiege/Tech-Interview-Cheat-Sheet,Category 3: Algorithms,high,"Tech Interview",4000+,"Interview tips"
871,https://github.com/MaximAbramchuck/awesome-interview-questions,Category 3: Algorithms,high,"Interview Questions",70000+,"Question collection"
872,https://github.com/donnemartin/system-design-primer,Category 3: Algorithms,extra-high,"System Design",272000+,"System design"
873,https://github.com/checkcheckzz/system-design-interview,Category 3: Algorithms,high,"System Design Interview",27000+,"Interview prep"
874,https://github.com/karanpratapsingh/system-design,Category 3: Algorithms,high,"System Design",12000+,"System design course"
875,https://github.com/madd86/awesome-system-design,Category 3: Algorithms,high,"Awesome System Design",10000+,"System design resources"
876,https://github.com/binhnguyennus/awesome-scalability,Category 3: Algorithms,high,"Awesome Scalability",57000+,"Scalability patterns"
877,https://github.com/kilimchoi/engineering-blogs,Category 3: Algorithms,high,"Engineering Blogs",32000+,"Tech blogs"
878,https://github.com/mtdvio/every-programmer-should-know,Category 3: Algorithms,high,"Every Programmer",84000+,"Dev knowledge"
879,https://github.com/bregman-arie/devops-exercises,Category 2: Domain Specific,high,"DevOps Exercises",66000+,"DevOps practice"
880,https://github.com/bregman-arie/devops-resources,Category 2: Domain Specific,high,"DevOps Resources",8000+,"DevOps links"
881,https://github.com/MichaelCade/90DaysOfDevOps,Category 2: Domain Specific,high,"90 Days DevOps",27000+,"DevOps journey"
882,https://github.com/kamranahmedse/devops-roadmap,Category 2: Domain Specific,high,"DevOps Roadmap",8000+,"Learning path"
883,https://github.com/veggiemonk/awesome-docker,Category 2: Domain Specific,high,"Awesome Docker",30000+,"Docker resources"
884,https://github.com/wsargent/docker-cheat-sheet,Category 2: Domain Specific,high,"Docker Cheatsheet",22000+,"Docker reference"
885,https://github.com/docker/docker-py,Category 2: Domain Specific,high,"docker-py",7000+,"Docker SDK"
886,https://github.com/docker/compose,Category 2: Domain Specific,high,"Docker Compose",34000+,"Multi-container"
887,https://github.com/ramitsurana/awesome-kubernetes,Category 2: Domain Specific,high,"Awesome K8s",15000+,"K8s resources"
888,https://github.com/kubernetes-client/python,Category 2: Domain Specific,high,"K8s Python",7000+,"K8s client"
889,https://github.com/kelseyhightower/kubernetes-the-hard-way,Category 2: Domain Specific,high,"K8s Hard Way",41000+,"K8s from scratch"
890,https://github.com/helm/helm,Category 2: Domain Specific,high,"Helm",27000+,"K8s package manager"
891,https://github.com/argoproj/argo-cd,Category 2: Domain Specific,high,"Argo CD",18000+,"GitOps"
892,https://github.com/argoproj/argo-workflows,Category 2: Domain Specific,high,"Argo Workflows",15000+,"Workflow engine"
893,https://github.com/tektoncd/pipeline,Category 2: Domain Specific,high,"Tekton",8000+,"CI/CD"
894,https://github.com/jenkinsci/jenkins,Category 2: Domain Specific,high,"Jenkins",23000+,"CI/CD server"
895,https://github.com/drone/drone,Category 2: Domain Specific,high,"Drone",32000+,"CI platform"
896,https://github.com/concourse/concourse,Category 2: Domain Specific,high,"Concourse",7000+,"CI system"
897,https://github.com/buildbot/buildbot,Category 2: Domain Specific,high,"Buildbot",5000+,"CI framework"
898,https://github.com/pypa/pipenv,Category 5: Small Frameworks,high,"Pipenv",25000+,"Dependency management"
899,https://github.com/python-poetry/poetry,Category 5: Small Frameworks,high,"Poetry",31000+,"Dependency management"
900,https://github.com/pypa/pip,Category 5: Small Frameworks,high,"pip",10000+,"Package installer"
901,https://github.com/pypa/setuptools,Category 5: Small Frameworks,high,"setuptools",3000+,"Build system"
902,https://github.com/pypa/wheel,Category 5: Small Frameworks,high,"wheel",500+,"Built packages"
903,https://github.com/pypa/twine,Category 5: Small Frameworks,high,"twine",2000+,"PyPI upload"
904,https://github.com/pypa/build,Category 5: Small Frameworks,high,"build",700+,"PEP 517 build"
905,https://github.com/astral-sh/ruff,Category 5: Small Frameworks,high,"Ruff",33000+,"Fast linter"
906,https://github.com/astral-sh/uv,Category 5: Small Frameworks,high,"uv",28000+,"Fast package manager"
907,https://github.com/psf/black,Category 5: Small Frameworks,high,"Black",39000+,"Code formatter"
908,https://github.com/PyCQA/isort,Category 5: Small Frameworks,high,"isort",7000+,"Import sorter"
909,https://github.com/PyCQA/flake8,Category 5: Small Frameworks,high,"flake8",3000+,"Linter"
911,https://github.com/PyCQA/bandit,Category 5: Small Frameworks,high,"Bandit",6000+,"Security linter"
912,https://github.com/python/mypy,Category 5: Small Frameworks,high,"mypy",18000+,"Type checker"
913,https://github.com/microsoft/pyright,Category 5: Small Frameworks,high,"Pyright",13000+,"Type checker"
914,https://github.com/davidhalter/jedi,Category 5: Small Frameworks,high,"Jedi",6000+,"Autocompletion"
915,https://github.com/hhatto/autopep8,Category 5: Small Frameworks,high,"autopep8",5000+,"PEP8 formatter"
916,https://github.com/google/yapf,Category 5: Small Frameworks,high,"yapf",14000+,"Code formatter"
917,https://github.com/pre-commit/pre-commit,Category 5: Small Frameworks,high,"pre-commit",13000+,"Git hooks"
918,https://github.com/pre-commit/pre-commit-hooks,Category 5: Small Frameworks,high,"pre-commit-hooks",5000+,"Hook collection"
919,https://github.com/PyCQA/autoflake,Category 5: Small Frameworks,high,"autoflake",1000+,"Remove unused"
920,https://github.com/asottile/pyupgrade,Category 5: Small Frameworks,high,"pyupgrade",4000+,"Syntax upgrade"
921,https://github.com/charliermarsh/ruff,Category 5: Small Frameworks,high,"Ruff",33000+,"Fast Python linter"
922,https://github.com/python-jsonschema/check-jsonschema,Category 5: Small Frameworks,high,"check-jsonschema",200+,"Schema validation"
923,https://github.com/mkdocs/mkdocs,Category 5: Small Frameworks,high,"MkDocs",19000+,"Documentation"
924,https://github.com/squidfunk/mkdocs-material,Category 5: Small Frameworks,high,"Material for MkDocs",21000+,"MkDocs theme"
926,https://github.com/readthedocs/readthedocs.org,Category 5: Small Frameworks,high,"Read the Docs",8000+,"Doc hosting"
927,https://github.com/pdoc3/pdoc,Category 5: Small Frameworks,high,"pdoc",2000+,"Auto documentation"
928,https://github.com/mitmproxy/pdoc,Category 5: Small Frameworks,high,"pdoc",2000+,"API documentation"
929,https://github.com/tox-dev/tox,Category 5: Small Frameworks,high,"tox",4000+,"Test automation"
930,https://github.com/pypa/virtualenv,Category 5: Small Frameworks,high,"virtualenv",5000+,"Virtual environments"
931,https://github.com/pyenv/pyenv,Category 5: Small Frameworks,high,"pyenv",39000+,"Python version management"
932,https://github.com/pyenv/pyenv-virtualenv,Category 5: Small Frameworks,high,"pyenv-virtualenv",6000+,"Virtualenv plugin"
933,https://github.com/asdf-vm/asdf,Category 5: Small Frameworks,high,"asdf",22000+,"Version manager"
934,https://github.com/conda/conda,Category 5: Small Frameworks,high,"conda",6000+,"Package manager"
935,https://github.com/mamba-org/mamba,Category 5: Small Frameworks,high,"mamba",7000+,"Fast conda"
936,https://github.com/conda-forge/miniforge,Category 5: Small Frameworks,high,"miniforge",6000+,"Conda distribution"
937,https://github.com/nteract/papermill,Category 9: Data Processing,high,"Papermill",6000+,"Parameterized notebooks"
938,https://github.com/jupyter/nbconvert,Category 9: Data Processing,high,"nbconvert",2000+,"Notebook conversion"
939,https://github.com/jupyter/nbformat,Category 9: Data Processing,high,"nbformat",300+,"Notebook format"
940,https://github.com/jupyterlab/jupyterlab,Category 9: Data Processing,high,"JupyterLab",14000+,"Jupyter IDE"
941,https://github.com/jupyter/notebook,Category 9: Data Processing,high,"Jupyter Notebook",12000+,"Notebook interface"
942,https://github.com/ipython/ipython,Category 9: Data Processing,high,"IPython",16000+,"Interactive Python"
943,https://github.com/voila-dashboards/voila,Category 9: Data Processing,high,"Voilà",5000+,"Notebook dashboards"
944,https://github.com/jupyter-widgets/ipywidgets,Category 9: Data Processing,high,"ipywidgets",3000+,"Interactive widgets"
945,https://github.com/bqplot/bqplot,Category 6: Visualization,high,"bqplot",4000+,"2D plotting"
946,https://github.com/plotly/jupyter-dash,Category 6: Visualization,high,"Jupyter Dash",1000+,"Dash in Jupyter"
947,https://github.com/plotly/dash,Category 6: Visualization,high,"Dash",21000+,"Analytical apps"
948,https://github.com/gradio-app/gradio,Category 6: Visualization,high,"Gradio",34000+,"ML demos"
949,https://github.com/marimo-team/marimo,Category 9: Data Processing,high,"marimo",7000+,"Reactive notebook"
950,https://github.com/quarto-dev/quarto-cli,Category 9: Data Processing,high,"Quarto",4000+,"Scientific publishing"
951,https://github.com/posit-dev/great-tables,Category 6: Visualization,high,"Great Tables",2000+,"Table generation"
952,https://github.com/vega/altair,Category 6: Visualization,high,"Altair",9000+,"Vega-Lite visualization"
953,https://github.com/vispy/vispy,Category 6: Visualization,high,"VisPy",3000+,"Scientific visualization"
954,https://github.com/K3D-tools/K3D-jupyter,Category 6: Visualization,high,"K3D",500+,"3D visualization"
955,https://github.com/pyviz/panel,Category 6: Visualization,high,"Panel",4000+,"App builder"
956,https://github.com/holoviz/param,Category 6: Visualization,high,"Param",400+,"Declarative parameters"
957,https://github.com/voxel51/fiftyone,Category 6: Visualization,high,"FiftyOne",9000+,"Dataset curation"
958,https://github.com/activeloopai/deeplake,Category 9: Data Processing,high,"Deep Lake",8000+,"Data lake for AI"
959,https://github.com/lancedb/lancedb,Category 9: Data Processing,high,"LanceDB",5000+,"Vector database"
960,https://github.com/weaviate/weaviate,Category 9: Data Processing,high,"Weaviate",12000+,"Vector search"
961,https://github.com/qdrant/qdrant,Category 9: Data Processing,high,"Qdrant",21000+,"Vector similarity"
962,https://github.com/milvus-io/milvus,Category 9: Data Processing,high,"Milvus",31000+,"Vector database"
963,https://github.com/pgvector/pgvector,Category 9: Data Processing,high,"pgvector",12000+,"Postgres vectors"
964,https://github.com/Pinecone-io/pinecone-python-client,Category 9: Data Processing,high,"Pinecone",800+,"Vector DB client"
965,https://github.com/docarray/docarray,Category 9: Data Processing,high,"DocArray",3000+,"Multi-modal data"
966,https://github.com/jina-ai/jina,Category 9: Data Processing,high,"Jina",21000+,"Neural search"
967,https://github.com/marqo-ai/marqo,Category 9: Data Processing,high,"Marqo",5000+,"Tensor search"
968,https://github.com/semi-technologies/weaviate,Category 9: Data Processing,high,"Weaviate",12000+,"Vector database"
969,https://github.com/txtai/txtai,Category 9: Data Processing,high,"txtai",9000+,"Semantic search"
970,https://github.com/neuml/txtai,Category 9: Data Processing,high,"txtai",9000+,"AI search"
971,https://github.com/deepset-ai/haystack,Category 2: Domain Specific,high,"Haystack",17000+,"LLM framework"
972,https://github.com/hwchase17/langchain,Category 2: Domain Specific,high,"LangChain",95000+,"LLM applications"
973,https://github.com/guidance-ai/guidance,Category 2: Domain Specific,high,"Guidance",19000+,"LLM control"
974,https://github.com/outlines-dev/outlines,Category 2: Domain Specific,high,"Outlines",9000+,"Structured generation"
975,https://github.com/stanfordnlp/dspy,Category 2: Domain Specific,high,"DSPy",18000+,"LLM programming"
976,https://github.com/BerriAI/litellm,Category 2: Domain Specific,high,"LiteLLM",14000+,"LLM proxy"
977,https://github.com/ollama/ollama-python,Category 2: Domain Specific,high,"Ollama Python",5000+,"Local LLM"
978,https://github.com/PromptMagic/prompt-library,Category 2: Domain Specific,high,"Prompt Library",500+,"Prompt collection"
979,https://github.com/sgl-project/sglang,Category 1: From Scratch,high,"SGLang",6000+,"LLM programming"
980,https://github.com/modal-labs/modal-client,Category 2: Domain Specific,high,"Modal",2000+,"Serverless compute"
981,https://github.com/instructor-ai/instructor,Category 2: Domain Specific,high,"Instructor",8000+,"Structured LLM output"
982,https://github.com/jxnl/instructor,Category 2: Domain Specific,high,"Instructor",8000+,"Pydantic + LLM"
983,https://github.com/pydantic/pydantic-ai,Category 2: Domain Specific,high,"Pydantic AI",1000+,"LLM agents"
984,https://github.com/phidatahq/phidata,Category 2: Domain Specific,high,"Phidata",15000+,"AI assistants"
985,https://github.com/crewAIInc/crewAI,Category 2: Domain Specific,high,"CrewAI",22000+,"AI agents"
986,https://github.com/joaomdmoura/crewAI,Category 2: Domain Specific,high,"CrewAI",22000+,"Multi-agent framework"
987,https://github.com/e2b-dev/e2b,Category 2: Domain Specific,high,"E2B",7000+,"AI sandboxes"
988,https://github.com/geekan/MetaGPT,Category 2: Domain Specific,high,"MetaGPT",45000+,"Multi-agent"
989,https://github.com/OpenBMB/ChatDev,Category 2: Domain Specific,high,"ChatDev",25000+,"AI software company"
990,https://github.com/microsoft/autogen,Category 2: Domain Specific,high,"AutoGen",34000+,"Multi-agent framework"
991,https://github.com/AgentOps-AI/agentops,Category 2: Domain Specific,high,"AgentOps",2000+,"Agent observability"
992,https://github.com/assafelovic/gpt-researcher,Category 2: Domain Specific,high,"GPT Researcher",15000+,"Autonomous research"
993,https://github.com/yoheinakajima/babyagi,Category 2: Domain Specific,high,"BabyAGI",20000+,"Task-driven agent"
994,https://github.com/torantulino/Auto-GPT,Category 2: Domain Specific,high,"Auto-GPT",168000+,"Autonomous GPT-4"
995,https://github.com/AntonOsika/gpt-engineer,Category 2: Domain Specific,high,"GPT Engineer",52000+,"AI code generation"
996,https://github.com/Pythagora-io/gpt-pilot,Category 2: Domain Specific,high,"GPT Pilot",32000+,"AI development"
997,https://github.com/OpenDevin/OpenDevin,Category 2: Domain Specific,high,"OpenDevin",35000+,"AI software developer"
998,https://github.com/stitionai/devika,Category 2: Domain Specific,high,"Devika",18000+,"AI software engineer"
999,https://github.com/All-Hands-AI/OpenHands,Category 2: Domain Specific,high,"OpenHands",35000+,"AI coding agent"
